Time [d]	Ambient temperature in [C]	Gliding (2-day) average of outside temperature  in [C]	Sun elevation angle in [deg]	Sun azimuth angle in [deg]	Declination angle in [deg]	Global Radiation on horizontal surface in [W/m2] (w.r.t. to horizontal unit surface)	Diffuse Radiation on horizontal surface in [W/m2] (w.r.t. to horizontal unit surface)	Direct Radiation on horizontal surface in [W/m2] (w.r.t. to horizontal unit surface)	Room air temperature in [C]	Room radiant temperature in [C]	Operative temperature in [C]	Occupancy schedule based on presence of occupants in [---]. (1 room populated, 0 - empty)	Relative humidity in [%]	Ambient relative humidity in [%]	Absolute humidity in [kg(vapor)/m3(gas)]	Ambient absolute humidity in [kg(vapor)/m3(gas)]	Room air water content [kg(vapor)/kg(dry air)]	
156.5	19.3961	22.5339	61.4843	180.001	22.5936	225.67	214.5	11.17	23.9729	23.9732	23.9731	0	0	0	0	0	0	
156.542	19.8182	22.4744	59.2015	207.82	22.5981	256.83	242	14.83	23.9855	23.9858	23.9857	0	0	0	0	0	0	
156.583	20.4208	22.4176	53.236	230.466	22.6025	255.044	239.185	15.8589	23.996	23.9963	23.9961	0	0	0	0	0	0	
156.625	21.6122	22.3687	45.1568	247.775	22.607	412	292.17	119.83	24.0046	24.0048	24.0047	0	0	0	0	0	0	
156.667	22.6528	22.3271	36.0895	261.615	22.6115	313	184.33	128.67	24.0116	24.0117	24.0116	0	0	0	0	0	0	
156.708	23.2134	22.2901	26.6998	273.562	22.6159	360.295	135.989	224.306	24.017	24.0172	24.0171	0	0	0	0	0	0	
156.75	23.388	22.2562	17.4198	284.662	22.6204	234.5	96.83	137.67	24.0213	24.0214	24.0214	0	0	0	0	0	0	
156.792	22.9618	22.2226	8.59421	295.617	22.6248	72.34	58.17	14.17	24.0247	24.0248	24.0247	0	0	0	0	0	0	
156.833	22.2235	22.1946	0.557516	306.93	22.6292	14.1672	14.1672	0	24.0275	24.0275	24.0275	0	0	0	0	0	0	
156.875	21.2559	22.1766	-6.32802	318.958	22.6336	4	4	0	24.03	24.03	24.03	0	0	0	0	0	0	
156.917	20.3672	22.1662	-11.668	331.889	22.638	3.83	3.83	0	24.0324	24.0325	24.0325	0	0	0	0	0	0	
156.958	18.8389	22.1521	-15.0734	345.68	22.6424	3.50014	3.50014	0	24.0351	24.0351	24.0351	0	0	0	0	0	0	
157	17.1718	22.1318	-16.2439	0	22.6468	4	4	0	24.0379	24.038	24.038	0	0	0	0	0	0	
157.042	16.1205	22.1094	-15.0648	14.3213	22.6511	4	4	0	24.0409	24.041	24.041	0	0	0	0	0	0	
157.083	15.5051	22.087	-11.6515	28.1077	22.6555	3.32991	3.32991	0	24.044	24.0441	24.0441	0	0	0	0	0	0	
157.125	14.9319	22.065	-6.30459	41.0334	22.6598	3	3	0	24.0469	24.047	24.0469	0	0	0	0	0	0	
157.167	14.5163	22.0446	0.586822	53.0535	22.6641	9.33	9.33	0	24.0493	24.0493	24.0493	0	0	0	0	0	0	
157.208	14.3121	22.0251	8.62868	64.3582	22.6685	41.2045	41.1809	0.0235573	24.0509	24.051	24.0509	0	0	0	0	0	0	
157.25	14.5521	22.0041	17.4593	75.3043	22.6728	165.16	80.33	84.83	24.0515	24.0515	24.0515	0	0	0	0	0	0	
157.292	15.8874	21.9827	26.7447	86.3943	22.677	318.33	96.5	221.83	24.0506	24.0506	24.0506	0	0	0	0	0	0	
157.333	18.1636	21.966	36.1412	98.3298	22.6813	479.04	103.173	375.867	24.0481	24.048	24.0481	0	0	0	0	0	0	
157.375	21.2204	21.9601	45.2179	112.157	22.6856	623.33	112.83	510.5	24.0438	24.0436	24.0437	0	0	0	0	0	0	
157.417	23.4456	21.9607	53.3103	129.46	22.6898	736.83	128	608.83	24.0374	24.0373	24.0374	0	0	0	0	0	0	
157.458	24.5553	21.9622	59.2925	152.123	22.6941	783.996	173.01	610.986	24.0293	24.029	24.0292	0	0	0	0	0	0	
157.5	25.7662	21.9679	61.589	180.001	22.6983	770	210.67	559.33	24.0196	24.0193	24.0195	0	0	0	0	0	0	
157.542	27.0634	21.9808	59.3005	207.885	22.7025	727	233.5	493.5	24.009	24.0087	24.0089	0	0	0	0	0	0	
157.583	27.6264	21.9953	53.3247	230.557	22.7067	710.317	220.472	489.845	23.9983	23.998	23.9982	0	0	0	0	0	0	
157.625	28.1041	22.0103	45.2375	247.868	22.7109	664	121	543	23.9882	23.988	23.9881	0	0	0	0	0	0	
157.667	28.6103	22.0267	36.1661	261.701	22.7151	523.67	99.67	424	23.9795	23.9793	23.9794	0	0	0	0	0	0	
157.708	28.7773	22.0435	26.7757	273.641	22.7193	374.8	92.6652	282.135	23.9726	23.9724	23.9725	0	0	0	0	0	0	
157.75	28.688	22.0605	17.4974	284.733	22.7235	232.16	75.33	156.83	23.9678	23.9678	23.9678	0	0	0	0	0	0	
157.792	28.4685	22.0795	8.67539	295.681	22.7276	67.34	49.67	17.67	23.9655	23.9654	23.9655	0	0	0	0	0	0	
157.833	27.7019	22.1027	0.643554	306.986	22.7317	15.4973	15.4973	0	23.9655	23.9656	23.9656	0	0	0	0	0	0	
157.875	25.4697	22.1235	-6.23655	319.003	22.7359	5.83	5.83	0	23.968	23.9681	23.9681	0	0	0	0	0	0	
157.917	23.1098	22.138	-11.5714	331.923	22.74	5.17	5.17	0	23.9728	23.9729	23.9728	0	0	0	0	0	0	
157.958	21.5985	22.1498	-14.9732	345.698	22.7441	4.99995	4.99995	0	23.9797	23.9799	23.9798	0	0	0	0	0	0	
158	20.2498	22.1592	-16.1425	0	22.7482	4.83	4.83	0	23.9884	23.9887	23.9885	0	0	0	0	0	0	
158.042	19.0372	22.1655	-14.9651	14.3036	22.7522	4.17	4.17	0	23.9988	23.9991	23.9989	0	0	0	0	0	0	
158.083	18.145	22.1696	-11.5559	28.0747	22.7563	4.16991	4.16991	0	24.0104	24.0107	24.0105	0	0	0	0	0	0	
158.125	17.4499	22.173	-6.21462	40.9883	22.7604	3.83	3.83	0	24.0227	24.023	24.0229	0	0	0	0	0	0	
158.167	16.9251	22.1767	0.670979	52.999	22.7644	10.67	10.67	0	24.0354	24.0357	24.0355	0	0	0	0	0	0	
158.208	16.7458	22.1814	8.70765	64.2961	22.7684	38.3636	38.3393	0.0242516	24.0478	24.0481	24.048	0	0	0	0	0	0	
158.25	17.4161	22.1885	17.5343	75.2355	22.7725	159	71.67	87.33	24.0595	24.0598	24.0597	0	0	0	0	0	0	
158.292	19.3754	22.2004	26.8177	86.3186	22.7765	327	89.33	237.67	24.0701	24.0704	24.0703	0	0	0	0	0	0	
158.333	22.301	22.2216	36.2144	98.2471	22.7805	477.707	99.1713	378.536	24.0792	24.0794	24.0793	0	0	0	0	0	0	
158.375	25.2843	22.2507	45.2946	112.068	22.7845	612.33	104	508.33	24.0864	24.0866	24.0865	0	0	0	0	0	0	
158.417	27.4595	22.2846	53.3942	129.374	22.7884	720	108.17	611.83	24.0917	24.0919	24.0918	0	0	0	0	0	0	
158.458	28.8048	22.3213	59.3857	152.062	22.7924	797.007	112.001	685.006	24.0952	24.0952	24.0952	0	0	0	0	0	0	
158.5	29.6701	22.3584	61.687	180.001	22.7963	824	116.33	707.67	24.0971	24.0971	24.0971	0	0	0	0	0	0	
158.542	30.344	22.396	59.3932	207.946	22.8003	802	118.83	683.17	24.0981	24.0981	24.0981	0	0	0	0	0	0	
158.583	30.7786	22.4339	53.4076	230.643	22.8042	742.145	119.168	622.977	24.0991	24.0991	24.0991	0	0	0	0	0	0	
158.625	31.2161	22.4718	45.3129	247.955	22.8081	651.5	112.83	538.67	24.1008	24.1009	24.1009	0	0	0	0	0	0	
158.667	31.3291	22.5075	36.2377	261.782	22.812	525.67	98.67	427	24.1041	24.1042	24.1042	0	0	0	0	0	0	
158.708	31.2527	22.5416	26.8466	273.714	22.8159	363.62	117.668	245.952	24.1095	24.1096	24.1096	0	0	0	0	0	0	
158.75	30.9159	22.5738	17.57	284.8	22.8198	185.83	111.5	74.33	24.1171	24.1174	24.1172	0	0	0	0	0	0	
158.792	30.3121	22.6044	8.75125	295.741	22.8237	62.33	62.33	0	24.1272	24.1275	24.1274	0	0	0	0	0	0	
158.833	29.5704	22.6385	0.723939	307.038	22.8275	12.3286	12.3286	0	24.1397	24.1401	24.1399	0	0	0	0	0	0	
158.875	28.0758	22.6768	-6.1511	319.046	22.8314	7.33	7.33	0	24.1546	24.155	24.1548	0	0	0	0	0	0	
158.917	22.5133	22.6835	-11.4812	331.954	22.8352	7	7	0	24.1717	24.1722	24.172	0	0	0	0	0	0	
158.958	19.3151	22.6739	-14.8796	345.714	22.839	6.82977	6.82977	0	24.1909	24.1914	24.1912	0	0	0	0	0	0	
159	19.266	22.6732	-16.0479	0	22.8428	6	6	0	24.2118	24.2124	24.2121	0	0	0	0	0	0	
159.042	19.2458	22.68	-14.8721	14.2872	22.8466	5.33	5.33	0	24.2343	24.2349	24.2346	0	0	0	0	0	0	
159.083	19.2185	22.6922	-11.4668	28.0439	22.8504	4.33009	4.33009	0	24.2578	24.2584	24.2581	0	0	0	0	0	0	
159.125	19.7441	22.714	-6.13068	40.9461	22.8542	4.67	4.67	0	24.2818	24.2824	24.2821	0	0	0	0	0	0	
159.167	19.8091	22.7411	0.749474	52.9482	22.8579	7.17	7.17	0	24.3058	24.3064	24.3061	0	0	0	0	0	0	
159.208	19.597	22.7686	8.78128	64.2382	22.8617	24.6844	24.6822	0.00222161	24.329	24.3296	24.3293	0	0	0	0	0	0	
159.25	19.58	22.7923	17.6043	75.1713	22.8654	76.5	68.5	8	24.3508	24.3514	24.3511	0	0	0	0	0	0	
159.292	19.7618	22.805	26.8856	86.248	22.8692	247.5	149	98.5	24.3708	24.3713	24.3711	0	0	0	0	0	0	
159.333	20.2774	22.8051	36.2827	98.1698	22.8729	388.728	182.193	206.535	24.3887	24.3891	24.3889	0	0	0	0	0	0	
159.375	20.9541	22.7923	45.366	111.986	22.8766	598.67	265.5	333.17	24.4043	24.4046	24.4044	0	0	0	0	0	0	
159.417	21.798	22.7723	53.4722	129.292	22.8803	612	295.83	316.17	24.4175	24.4178	24.4176	0	0	0	0	0	0	
159.458	22.635	22.7502	59.4725	152.004	22.884	833.84	148.326	685.514	24.4285	24.4287	24.4286	0	0	0	0	0	0	
159.5	23.03	22.7245	61.7783	180.001	22.8876	868.33	134	734.33	24.4375	24.4377	24.4376	0	0	0	0	0	0	
159.542	23.3791	22.6966	59.4794	208.003	22.8913	681.34	262.17	419.17	24.4451	24.4452	24.4452	0	0	0	0	0	0	
159.583	23.5858	22.667	53.4847	230.723	22.8949	805.137	132.987	672.15	24.4516	24.4518	24.4517	0	0	0	0	0	0	
159.625	23.77	22.6353	45.383	248.037	22.8986	686.67	86.67	600	24.4579	24.458	24.4579	0	0	0	0	0	0	
159.667	24.0112	22.6029	36.3043	261.857	22.9022	554.83	79	475.83	24.4642	24.4644	24.4643	0	0	0	0	0	0	
159.708	24.0612	22.5702	26.9125	273.783	22.9058	406.63	73.6677	332.962	24.4711	24.4712	24.4712	0	0	0	0	0	0	
159.75	23.824	22.5368	17.6374	284.862	22.9094	260.33	65.5	194.83	24.4786	24.4788	24.4787	0	0	0	0	0	0	
159.792	23.3284	22.5031	8.82176	295.796	22.913	77.17	46	31.17	24.4869	24.4871	24.487	0	0	0	0	0	0	
159.833	22.3109	22.4699	0.798647	307.086	22.9165	19.6656	19.6656	0	24.4959	24.4961	24.496	0	0	0	0	0	0	
159.875	21.1119	22.4425	-6.0717	319.086	22.9201	3.83	3.83	0	24.5055	24.5058	24.5056	0	0	0	0	0	0	
159.917	19.6756	22.4242	-11.3974	331.983	22.9237	4	4	0	24.5156	24.5158	24.5157	0	0	0	0	0	0	
159.958	18.123	22.4066	-14.7927	345.729	22.9272	3.99991	3.99991	0	24.5259	24.5262	24.526	0	0	0	0	0	0	
160	16.6718	22.3844	-15.96	0	22.9307	3.67	3.67	0	24.5363	24.5366	24.5365	0	0	0	0	0	0	
160.042	15.1823	22.356	-14.7857	14.272	22.9342	3	3	0	24.5466	24.5469	24.5467	0	0	0	0	0	0	
160.083	14.249	22.3244	-11.3841	28.0154	22.9377	3	3	0	24.5564	24.5567	24.5566	0	0	0	0	0	0	
160.125	13.5939	22.2906	-6.05279	40.907	22.9412	3	3	0	24.5655	24.5658	24.5657	0	0	0	0	0	0	
160.167	13.0251	22.2557	0.822284	52.901	22.9447	10.17	10.17	0	24.5736	24.5738	24.5737	0	0	0	0	0	0	
160.208	12.7018	22.2202	8.84956	64.1845	22.9482	33.8698	33.8374	0.0324438	24.5802	24.5803	24.5803	0	0	0	0	0	0	
160.25	13.1401	22.1855	17.6691	75.1117	22.9516	177.33	60.5	116.83	24.5851	24.5852	24.5851	0	0	0	0	0	0	
160.292	15.0638	22.1566	26.9486	86.1825	22.9551	364.66	86.83	277.83	24.5878	24.5879	24.5879	0	0	0	0	0	0	
160.333	18.1017	22.1385	36.3459	98.0981	22.9585	488.202	140.172	348.03	24.5883	24.5883	24.5883	0	0	0	0	0	0	
160.375	21.1623	22.13	45.4321	111.909	22.9619	605	147.83	457.17	24.5862	24.5861	24.5862	0	0	0	0	0	0	
160.417	23.3738	22.1271	53.5445	129.217	22.9653	734	159.5	574.5	24.5815	24.5813	24.5814	0	0	0	0	0	0	
160.458	25.3914	22.1324	59.5528	151.951	22.9687	774.661	176.834	597.827	24.5742	24.574	24.5741	0	0	0	0	0	0	
160.5	26.9501	22.1445	61.8628	180.001	22.9721	777	189.83	587.17	24.5649	24.5647	24.5648	0	0	0	0	0	0	
160.542	28.158	22.162	59.5592	208.056	22.9755	799.16	173.83	625.33	24.5543	24.554	24.5542	0	0	0	0	0	0	
160.583	28.9753	22.1832	53.556	230.798	22.9788	675.484	227.502	447.982	24.5432	24.5429	24.543	0	0	0	0	0	0	
160.625	29.8361	22.2084	45.4478	248.112	22.9822	618.66	234.83	383.83	24.5324	24.5321	24.5323	0	0	0	0	0	0	
160.667	29.9024	22.2316	36.3658	261.927	22.9855	317	240.5	76.5	24.5228	24.5226	24.5227	0	0	0	0	0	0	
160.708	29.3935	22.2499	26.9734	273.846	22.9889	364.791	198.302	166.489	24.5149	24.5147	24.5148	0	0	0	0	0	0	
160.75	29.142	22.2675	17.6996	284.919	22.9922	224.17	96	128.17	24.5091	24.509	24.5091	0	0	0	0	0	0	
160.792	28.8797	22.2868	8.88691	295.848	22.9955	91.17	68.5	22.67	24.5058	24.5057	24.5057	0	0	0	0	0	0	
160.833	28.0504	22.3081	0.867655	307.131	22.9988	18.8265	18.8265	0	24.505	24.505	24.505	0	0	0	0	0	0	
160.875	26.6678	22.3325	-5.99837	319.123	23.002	6.17	6.17	0	24.5068	24.5069	24.5069	0	0	0	0	0	0	
160.917	25.4739	22.3661	-11.3201	332.009	23.0053	6.33	6.33	0	24.5113	24.5115	24.5114	0	0	0	0	0	0	
160.958	24.9533	22.4089	-14.7125	345.744	23.0086	6.00009	6.00009	0	24.5183	24.5185	24.5184	0	0	0	0	0	0	
161	24.884	22.4596	-15.8789	0	23.0118	6.33	6.33	0	24.5276	24.5278	24.5277	0	0	0	0	0	0	
161.042	24.3727	22.5135	-14.7061	14.2579	23.015	5.67	5.67	0	24.5387	24.539	24.5388	0	0	0	0	0	0	
161.083	23.6383	22.5664	-11.3078	27.9891	23.0183	5.32996	5.32996	0	24.5512	24.5516	24.5514	0	0	0	0	0	0	
161.125	23.0259	22.618	-5.98099	40.871	23.0215	5.17	5.17	0	24.5648	24.5651	24.565	0	0	0	0	0	0	
161.167	22.5918	22.6698	0.889388	52.8575	23.0247	8.17	8.17	0	24.5789	24.5792	24.5791	0	0	0	0	0	0	
161.208	22.3002	22.7214	8.91246	64.135	23.0278	42.8383	42.8383	0	24.5931	24.5934	24.5933	0	0	0	0	0	0	
161.25	21.8119	22.7659	17.7289	75.0568	23.031	72.67	72.67	0	24.6071	24.6074	24.6073	0	0	0	0	0	0	
161.292	21.5176	22.7965	27.0066	86.1221	23.0342	191.5	171.17	20.33	24.6206	24.6209	24.6208	0	0	0	0	0	0	
161.333	21.9047	22.8138	36.404	98.032	23.0373	279.142	247.818	31.324	24.6334	24.6337	24.6336	0	0	0	0	0	0	
161.375	22.246	22.816	45.4929	111.838	23.0405	213.16	203.33	9.83	24.6453	24.6456	24.6455	0	0	0	0	0	0	
161.417	22.4034	22.8056	53.6109	129.147	23.0436	209.33	199.83	9.5	24.6562	24.6565	24.6564	0	0	0	0	0	0	
161.458	22.5706	22.7863	59.6266	151.901	23.0467	199.539	192.531	7.00768	24.6661	24.6664	24.6662	0	0	0	0	0	0	
161.5	23.0921	22.7639	61.9405	180.001	23.0498	338.17	303.5	34.67	24.675	24.6752	24.6751	0	0	0	0	0	0	
161.542	23.8607	22.742	59.6325	208.105	23.0529	839.33	379.5	459.83	24.6829	24.6831	24.683	0	0	0	0	0	0	
161.583	24.8166	22.7244	53.6214	230.867	23.056	415.724	255.164	160.56	24.6901	24.6903	24.6902	0	0	0	0	0	0	
161.625	25.8461	22.7113	45.5073	248.181	23.059	609.66	234.83	374.83	24.6968	24.697	24.6969	0	0	0	0	0	0	
161.667	26.2767	22.6996	36.4223	261.991	23.0621	477.5	247.17	230.33	24.7031	24.7033	24.7032	0	0	0	0	0	0	
161.708	26.4237	22.6895	27.0293	273.904	23.0651	342.446	152.815	189.631	24.7093	24.7094	24.7093	0	0	0	0	0	0	
161.75	26.2179	22.6792	17.7568	284.972	23.0682	149.17	100.17	49	24.7155	24.7156	24.7156	0	0	0	0	0	0	
161.792	25.7148	22.6683	8.94666	295.895	23.0712	87.16	70.33	16.83	24.722	24.7222	24.7221	0	0	0	0	0	0	
161.833	25.0435	22.6602	0.930943	307.172	23.0742	20.3257	20.3257	0	24.7292	24.7294	24.7293	0	0	0	0	0	0	
161.875	23.9859	22.6574	-5.93114	319.157	23.0772	4.83	4.83	0	24.7371	24.7373	24.7372	0	0	0	0	0	0	
161.917	22.6008	22.6604	-11.2491	332.034	23.0802	4.67	4.67	0	24.7459	24.7462	24.746	0	0	0	0	0	0	
161.958	20.7256	22.6594	-14.639	345.757	23.0831	4.32991	4.32991	0	24.7557	24.7559	24.7558	0	0	0	0	0	0	
162	18.9218	22.6503	-15.8046	0	23.0861	4	4	0	24.7662	24.7665	24.7663	0	0	0	0	0	0	
162.042	17.8105	22.6387	-14.6331	14.2451	23.089	4	4	0	24.7774	24.7776	24.7775	0	0	0	0	0	0	
162.083	16.9186	22.625	-11.238	27.9651	23.092	4	4	0	24.7888	24.7891	24.789	0	0	0	0	0	0	
162.125	16.2259	22.6096	-5.91529	40.8381	23.0949	4	4	0	24.8002	24.8005	24.8004	0	0	0	0	0	0	
162.167	15.8118	22.5945	0.950765	52.8177	23.0978	10.83	10.83	0	24.8112	24.8115	24.8114	0	0	0	0	0	0	
162.208	15.8025	22.5817	8.96997	64.0898	23.1007	43.8622	43.839	0.023188	24.8214	24.8216	24.8215	0	0	0	0	0	0	
162.25	16.4641	22.5728	17.7834	75.0065	23.1036	159.83	76.33	83.5	24.8304	24.8306	24.8305	0	0	0	0	0	0	
162.292	18.2038	22.5696	27.0595	86.0668	23.1065	325.67	93.67	232	24.8378	24.8379	24.8378	0	0	0	0	0	0	
162.333	20.7315	22.5736	36.4571	97.9716	23.1093	475.846	118.016	357.83	24.8432	24.8433	24.8433	0	0	0	0	0	0	
162.375	23.2963	22.5842	45.5484	111.773	23.1122	533	176.67	356.33	24.8466	24.8466	24.8466	0	0	0	0	0	0	
162.417	25.1032	22.5983	53.6715	129.083	23.115	716.5	171	545.5	24.8476	24.8476	24.8476	0	0	0	0	0	0	
162.458	26.8995	22.619	59.694	151.856	23.1178	777.348	166.172	611.176	24.8465	24.8465	24.8465	0	0	0	0	0	0	
162.5	28.2101	22.6437	62.0114	180.001	23.1207	804.66	173.33	631.33	24.8437	24.8436	24.8436	0	0	0	0	0	0	
162.542	28.9567	22.6687	59.6993	208.15	23.1235	679.84	185.17	494.67	24.8397	24.8396	24.8396	0	0	0	0	0	0	
162.583	30.0548	22.6982	53.681	230.929	23.1263	746.471	151.823	594.648	24.8354	24.8353	24.8353	0	0	0	0	0	0	
162.625	30.562	22.727	45.5615	248.245	23.129	644.33	127.33	517	24.8315	24.8314	24.8314	0	0	0	0	0	0	
162.667	30.8434	22.7557	36.4736	262.05	23.1318	510.67	126	384.67	24.8287	24.8287	24.8287	0	0	0	0	0	0	
162.708	31.0658	22.7863	27.0801	273.957	23.1346	367.627	111.499	256.128	24.8277	24.8277	24.8277	0	0	0	0	0	0	
162.75	30.914	22.8173	17.8088	285.02	23.1373	212	108.83	103.17	24.8287	24.8287	24.8287	0	0	0	0	0	0	
162.792	30.1311	22.8453	9.00102	295.937	23.14	82.66	65.33	17.33	24.8319	24.832	24.832	0	0	0	0	0	0	
162.833	29.0046	22.8719	0.988493	307.209	23.1428	14.8282	14.8282	0	24.8374	24.8376	24.8375	0	0	0	0	0	0	
162.875	27.6598	22.9002	-5.87003	319.187	23.1455	8.33	8.33	0	24.8453	24.8455	24.8454	0	0	0	0	0	0	
162.917	26.1241	22.932	-11.1847	332.056	23.1482	5.33	5.33	0	24.8554	24.8557	24.8556	0	0	0	0	0	0	
162.958	22.7657	22.9482	-14.5722	345.768	23.1508	6.99995	6.99995	0	24.8677	24.868	24.8679	0	0	0	0	0	0	
163	20.4959	22.954	-15.7372	0	23.1535	6.83	6.83	0	24.8819	24.8823	24.8821	0	0	0	0	0	0	
163.042	20.2958	22.9655	-14.5669	14.2334	23.1562	6.67	6.67	0	24.8977	24.8982	24.8979	0	0	0	0	0	0	
163.083	20.0899	22.981	-11.1746	27.9433	23.1588	5.49991	5.49991	0	24.9148	24.9153	24.9151	0	0	0	0	0	0	
163.125	19.5659	22.9965	-5.85571	40.8082	23.1615	5.17	5.17	0	24.9327	24.9332	24.933	0	0	0	0	0	0	
163.167	19.0857	23.0117	1.0064	52.7817	23.1641	10.67	10.67	0	24.9509	24.9514	24.9511	0	0	0	0	0	0	
163.208	19.0322	23.0283	9.02207	64.0487	23.1667	22.3319	22.3319	0	24.9689	24.9693	24.9691	0	0	0	0	0	0	
163.25	19.076	23.0429	17.8328	74.961	23.1693	29	29	0	24.986	24.9864	24.9862	0	0	0	0	0	0	
163.292	18.9145	23.0464	27.1074	86.0167	23.1719	154.5	147.83	6.67	25.0018	25.0022	25.002	0	0	0	0	0	0	
163.333	19.0849	23.0358	36.5051	97.9168	23.1745	350.227	200.836	149.391	25.016	25.0164	25.0162	0	0	0	0	0	0	
163.375	19.8801	23.0158	45.5986	111.714	23.177	590.5	220.67	369.83	25.0283	25.0286	25.0284	0	0	0	0	0	0	
163.417	20.5225	22.989	53.7263	129.026	23.1796	653.5	249.83	403.67	25.0385	25.0387	25.0386	0	0	0	0	0	0	
163.458	21.2732	22.9586	59.7549	151.815	23.1821	762.028	273.2	488.828	25.0465	25.0467	25.0466	0	0	0	0	0	0	
163.5	22.0341	22.9269	62.0754	180.001	23.1847	860.5	379.67	480.83	25.0525	25.0526	25.0526	0	0	0	0	0	0	
163.542	22.4318	22.8925	59.7596	208.191	23.1872	468.83	403.83	65	25.0567	25.0568	25.0567	0	0	0	0	0	0	
163.583	22.7113	22.8549	53.7348	230.986	23.1897	415.668	368.981	46.6874	25.0595	25.0596	25.0595	0	0	0	0	0	0	
163.625	23.1841	22.8165	45.6103	248.302	23.1922	408.17	299	109.17	25.0615	25.0616	25.0616	0	0	0	0	0	0	
163.667	23.4018	22.7775	36.5199	262.103	23.1947	378.5	232.67	145.83	25.0633	25.0634	25.0633	0	0	0	0	0	0	
163.708	23.5167	22.739	27.1259	274.005	23.1971	333.976	162.317	171.659	25.0653	25.0654	25.0653	0	0	0	0	0	0	
163.75	23.52	22.7022	17.8556	285.063	23.1996	248.33	114.5	133.83	25.0678	25.0679	25.0679	0	0	0	0	0	0	
163.792	23.2539	22.6673	9.04996	295.976	23.202	88	62.5	25.5	25.0712	25.0713	25.0712	0	0	0	0	0	0	
163.833	22.5843	22.635	1.04029	307.243	23.2045	18.9958	18.9958	0	25.0754	25.0755	25.0754	0	0	0	0	0	0	
163.875	21.4939	22.6063	-5.81505	319.215	23.2069	4	4	0	25.0805	25.0806	25.0805	0	0	0	0	0	0	
163.917	20.1935	22.5823	-11.1268	332.076	23.2093	4	4	0	25.0864	25.0865	25.0864	0	0	0	0	0	0	
163.958	18.7918	22.5622	-14.5122	345.779	23.2117	3.82991	3.82991	0	25.0928	25.093	25.0929	0	0	0	0	0	0	
164	16.9058	22.5369	-15.6766	0	23.2141	3.5	3.5	0	25.0997	25.0999	25.0998	0	0	0	0	0	0	
164.042	15.0335	22.5022	-14.5075	14.223	23.2165	3	3	0	25.1068	25.1069	25.1068	0	0	0	0	0	0	
164.083	13.9223	22.4632	-11.1178	27.9237	23.2188	3	3	0	25.1136	25.1137	25.1136	0	0	0	0	0	0	
164.125	13.2579	22.423	-5.80227	40.7814	23.2212	3	3	0	25.1198	25.12	25.1199	0	0	0	0	0	0	
164.167	12.9391	22.384	1.05627	52.7493	23.2235	10.5	10.5	0	25.1252	25.1253	25.1252	0	0	0	0	0	0	
164.208	12.857	22.3459	9.06874	64.012	23.2258	38.8653	38.8389	0.0264288	25.1292	25.1293	25.1293	0	0	0	0	0	0	
164.25	13.4461	22.3106	17.8771	74.9202	23.2282	166	70.83	95.17	25.1317	25.1317	25.1317	0	0	0	0	0	0	
164.292	15.135	22.2819	27.1503	85.9719	23.2305	338.16	105.83	232.33	25.1321	25.1321	25.1321	0	0	0	0	0	0	
164.333	17.3178	22.2587	36.548	97.8677	23.2328	464.528	141.684	322.844	25.1303	25.1302	25.1302	0	0	0	0	0	0	
164.375	19.8943	22.2428	45.6434	111.662	23.235	565.83	193.5	372.33	25.1259	25.1257	25.1258	0	0	0	0	0	0	
164.417	21.9623	22.2334	53.7752	128.974	23.2373	719.34	165.67	553.67	25.1188	25.1186	25.1187	0	0	0	0	0	0	
164.458	23.2132	22.2252	59.8092	151.778	23.2396	820.832	133.507	687.325	25.1092	25.1089	25.109	0	0	0	0	0	0	
164.5	23.776	22.2144	62.1325	180.001	23.2418	827.67	158.17	669.5	25.0974	25.0971	25.0972	0	0	0	0	0	0	
164.542	24.7632	22.2063	59.8134	208.228	23.244	768	188	580	25.0841	25.0837	25.0839	0	0	0	0	0	0	
164.583	25.4652	22.1992	53.7827	231.037	23.2463	677.621	266.319	411.302	25.0701	25.0697	25.0699	0	0	0	0	0	0	
164.625	25.7	22.1894	45.6538	248.353	23.2485	536.5	226.5	310	25.0562	25.0558	25.056	0	0	0	0	0	0	
164.667	25.7697	22.1779	36.5612	262.15	23.2507	426.5	233.5	193	25.0431	25.0427	25.0429	0	0	0	0	0	0	
164.708	25.5599	22.1642	27.1667	274.048	23.2528	254.78	176.472	78.3082	25.0312	25.0309	25.0311	0	0	0	0	0	0	
164.75	24.9519	22.1466	17.8972	285.101	23.255	75.83	75.83	0	25.021	25.0208	25.0209	0	0	0	0	0	0	
164.792	24.1793	22.1264	9.09346	296.01	23.2572	19.33	19.33	0	25.0126	25.0124	25.0125	0	0	0	0	0	0	
164.833	23.1831	22.1056	1.08631	307.273	23.2593	7.66852	7.66852	0	25.0061	25.006	25.0061	0	0	0	0	0	0	
164.875	21.6198	22.0837	-5.76623	319.239	23.2615	2.33	2.33	0	25.0016	25.0015	25.0015	0	0	0	0	0	0	
164.917	20.1502	22.0641	-11.0754	332.094	23.2636	4.83	4.83	0	24.9989	24.9988	24.9988	0	0	0	0	0	0	
164.958	19.771	22.0562	-14.459	345.788	23.2657	4.66986	4.66986	0	24.9978	24.9978	24.9978	0	0	0	0	0	0	
165	19.5059	22.0576	-15.6229	0	23.2678	4.17	4.17	0	24.9981	24.9982	24.9981	0	0	0	0	0	0	
